order_id,customer_id,city,food_category,order_value,time_of_day,order_date,order_status,delivery_time_mins,rating,revenue_category,is_completed
ORD03775,CUST0495,Atlanta,Chinese,73.78,Evening,3/14/2024,Cancelled,16,3.8,Medium,0
ORD03776,CUST0249,Miami,Desserts,57.46,Evening,7/12/2024,Cancelled,56,3.8,High,0
ORD03777,CUST0431,Miami,Mexican,47.24,Evening,3/15/2024,Completed,43,2,High,1
ORD03778,CUST0177,Houston,Burgers,45.28,Evening,12/2/2024,Completed,42,2.6,Medium,1
ORD03779,CUST0098,Dallas,Pizza,19.35,Late Night,12/23/2024,Cancelled,28,3.4,Medium,0
ORD03780,CUST0147,Chicago,Salads,54.86,Evening,11/19/2024,Completed,39,4.1,Low,1
ORD03781,CUST0310,Houston,Desserts,59,Afternoon,11/17/2024,Cancelled,24,2.5,Medium,0
ORD03782,CUST0316,Chicago,Breakfast,85.19,Late Night,2/26/2024,Completed,46,3.6,High,1
ORD03783,CUST0419,Los Angeles,Sushi,81.25,Morning,8/4/2024,Refunded,32,1.6,High,0
ORD03784,CUST0419,Dallas,Breakfast,24.11,Late Night,4/7/2024,Completed,18,1.6,High,1
ORD03785,CUST0479,Los Angeles,Chinese,15.89,Evening,12/29/2024,Refunded,66,3.6,Low,0
ORD03786,CUST0044,Los Angeles,Breakfast,57.93,Evening,7/31/2024,Completed,71,3.2,Low,1
ORD03787,CUST0126,New York,Mexican,25.04,Late Night,8/8/2024,Refunded,37,4.8,High,0
ORD03788,CUST0010,Houston,Sushi,31.38,Morning,7/28/2024,Completed,50,4.7,Medium,1
ORD03789,CUST0383,New York,Pizza,10.53,Late Night,7/7/2024,Refunded,63,3.4,Medium,0
ORD03790,CUST0357,Dallas,Burgers,66.24,Morning,6/23/2024,Cancelled,16,4.9,Low,0
ORD03791,CUST0404,Atlanta,Burgers,32.73,Evening,10/25/2024,Completed,72,2.6,High,1
ORD03792,CUST0095,Atlanta,Salads,82.3,Evening,5/9/2024,Cancelled,33,2.5,Medium,0
ORD03793,CUST0313,Seattle,Desserts,57.61,Evening,2/2/2024,Refunded,15,1.6,High,0
ORD03794,CUST0166,Seattle,Burgers,59.59,Evening,10/18/2024,Completed,17,3.2,High,1
ORD03795,CUST0114,Houston,Breakfast,89.23,Late Night,1/21/2024,Completed,59,1.4,High,1
ORD03796,CUST0445,Atlanta,Chinese,45.13,Late Night,2/28/2024,Completed,51,5,High,1
ORD03797,CUST0212,Atlanta,Mexican,82.84,Morning,7/10/2024,Completed,17,1.6,Medium,1
ORD03798,CUST0345,Houston,Breakfast,47.08,Evening,7/12/2024,Completed,75,3.2,High,1
ORD03799,CUST0243,Chicago,Burgers,38.7,Evening,3/21/2024,Completed,41,3.4,Medium,1
ORD03800,CUST0366,Seattle,Desserts,60.88,Morning,11/5/2024,Completed,74,1.3,Medium,1
ORD03801,CUST0439,New York,Sushi,22.08,Morning,4/9/2024,Completed,43,1.5,High,1
ORD03802,CUST0160,Dallas,Salads,37.62,Morning,7/17/2024,Completed,19,3,Low,1
ORD03803,CUST0317,Atlanta,Breakfast,17.3,Evening,11/16/2024,Completed,75,4.6,Medium,1
ORD03804,CUST0434,Dallas,Breakfast,68.6,Morning,5/7/2024,Completed,30,4.8,Low,1
ORD03805,CUST0028,Miami,Breakfast,37.46,Morning,3/14/2024,Refunded,41,2.8,High,0
ORD03806,CUST0188,Dallas,Chinese,25.42,Late Night,11/25/2024,Completed,57,4.4,Medium,1
ORD03807,CUST0221,Los Angeles,Pizza,27.75,Morning,5/29/2024,Completed,43,1.2,Medium,1
ORD03808,CUST0336,Seattle,Mexican,30.73,Afternoon,9/23/2024,Refunded,36,1.3,Medium,0
ORD03809,CUST0066,Dallas,Chinese,79.77,Afternoon,4/29/2024,Cancelled,26,3.4,Medium,0
ORD03810,CUST0439,Chicago,Pizza,68.8,Morning,1/28/2024,Completed,32,2.8,High,1
ORD03811,CUST0120,Houston,Sushi,36.02,Afternoon,9/11/2024,Completed,42,3.2,High,1
ORD03812,CUST0427,Houston,Burgers,35.49,Evening,9/12/2024,Refunded,42,4.2,Medium,0
ORD03813,CUST0255,Chicago,Salads,58.46,Morning,12/23/2024,Completed,34,4.8,Medium,1
ORD03814,CUST0464,Dallas,Salads,43.34,Afternoon,2/13/2024,Completed,45,4.9,High,1
ORD03815,CUST0033,Los Angeles,Pizza,65.96,Morning,1/4/2024,Completed,29,3,Medium,1
ORD03816,CUST0363,Houston,Desserts,31.75,Evening,6/1/2024,Cancelled,32,1.2,High,0
ORD03817,CUST0210,Seattle,Breakfast,85.44,Evening,1/30/2024,Refunded,47,2.2,Medium,0
ORD03818,CUST0185,Dallas,Chinese,56,Afternoon,1/12/2024,Cancelled,60,1.3,High,0
ORD03819,CUST0096,Los Angeles,Mexican,18.52,Late Night,10/22/2024,Refunded,28,3.6,High,0
ORD03820,CUST0142,New York,Desserts,32.14,Evening,1/30/2024,Cancelled,74,1.7,Low,0
ORD03821,CUST0367,Houston,Sushi,24.47,Evening,10/9/2024,Completed,45,4.1,Medium,1
ORD03822,CUST0210,Miami,Desserts,39.49,Late Night,4/1/2024,Completed,39,3.2,Low,1
ORD03823,CUST0038,Chicago,Chinese,68.23,Morning,10/11/2024,Refunded,43,4.4,Medium,0
ORD03824,CUST0434,Los Angeles,Pizza,23.72,Late Night,6/2/2024,Completed,21,3.3,High,1
ORD03825,CUST0203,Dallas,Mexican,86.36,Afternoon,3/11/2024,Completed,75,3.5,Low,1
ORD03826,CUST0082,Atlanta,Salads,58.77,Morning,1/12/2024,Cancelled,62,3.2,High,0
ORD03827,CUST0389,New York,Mexican,43.14,Afternoon,8/5/2024,Cancelled,25,2.2,High,0
ORD03828,CUST0079,Chicago,Burgers,37.76,Morning,6/29/2024,Completed,70,4.8,Medium,1
ORD03829,CUST0144,Chicago,Pizza,56.11,Evening,5/11/2024,Completed,38,3,Medium,1
ORD03830,CUST0329,Chicago,Breakfast,87.7,Evening,8/29/2024,Cancelled,50,2.3,High,0
ORD03831,CUST0177,Dallas,Pizza,42.86,Morning,11/9/2024,Cancelled,62,4.8,High,0
ORD03832,CUST0396,Houston,Salads,34.12,Afternoon,3/29/2024,Completed,20,1.4,Medium,1
ORD03833,CUST0088,Chicago,Sushi,69.03,Afternoon,4/19/2024,Cancelled,50,2.5,Medium,0
ORD03834,CUST0360,Chicago,Sushi,32.91,Morning,11/26/2024,Completed,51,3.9,High,1
ORD03835,CUST0271,Dallas,Pizza,26.36,Late Night,6/16/2024,Refunded,23,1.8,Medium,0
ORD03836,CUST0234,Dallas,Burgers,68.4,Morning,1/8/2024,Cancelled,19,3.5,Medium,0
ORD03837,CUST0129,New York,Mexican,64.56,Late Night,5/27/2024,Completed,71,2.2,High,1
ORD03838,CUST0472,Atlanta,Pizza,58,Late Night,3/26/2024,Completed,75,2,High,1
ORD03839,CUST0318,Seattle,Burgers,66.1,Evening,1/8/2024,Completed,26,2.5,High,1
ORD03840,CUST0341,Houston,Desserts,10.66,Late Night,2/17/2024,Completed,58,3.1,High,1
ORD03841,CUST0075,Dallas,Burgers,45.06,Afternoon,8/17/2024,Refunded,40,5,Low,0
ORD03842,CUST0468,Los Angeles,Breakfast,51.37,Afternoon,3/7/2024,Cancelled,16,4.4,Medium,0
ORD03843,CUST0467,Houston,Salads,51.9,Evening,9/2/2024,Completed,41,3.5,Medium,1
ORD03844,CUST0337,New York,Pizza,32.41,Late Night,11/10/2024,Completed,74,3.7,Medium,1
ORD03845,CUST0176,Chicago,Breakfast,28.33,Morning,7/16/2024,Completed,56,4.8,Medium,1
ORD03846,CUST0262,Dallas,Pizza,66.22,Afternoon,3/5/2024,Completed,61,3.6,Medium,1
ORD03847,CUST0193,Dallas,Sushi,77.78,Evening,9/20/2024,Refunded,19,2.4,High,0
ORD03848,CUST0121,Houston,Chinese,56.84,Afternoon,4/29/2024,Completed,50,3.7,High,1
ORD03849,CUST0056,Seattle,Chinese,14.51,Morning,5/2/2024,Cancelled,69,4.7,High,0
ORD03850,CUST0054,Chicago,Desserts,37.73,Late Night,3/16/2024,Completed,29,2.7,Low,1
ORD03851,CUST0438,Dallas,Desserts,88.47,Late Night,1/20/2024,Completed,22,3.2,Medium,1
ORD03852,CUST0399,New York,Burgers,82.41,Evening,3/24/2024,Completed,30,4.9,High,1
ORD03853,CUST0021,Seattle,Pizza,79.34,Evening,7/30/2024,Completed,52,4.5,High,1
ORD03854,CUST0024,Chicago,Salads,80.06,Morning,4/15/2024,Completed,70,3.7,High,1
ORD03855,CUST0177,Seattle,Salads,56.33,Evening,6/22/2024,Completed,41,1.4,High,1
ORD03856,CUST0183,Dallas,Mexican,78.6,Morning,11/25/2024,Cancelled,68,3.9,High,0
ORD03857,CUST0471,New York,Sushi,74.28,Afternoon,9/23/2024,Cancelled,39,1.1,High,0
ORD03858,CUST0173,Los Angeles,Mexican,63.45,Afternoon,9/22/2024,Cancelled,26,1.8,High,0
ORD03859,CUST0398,Seattle,Burgers,41.47,Morning,2/4/2024,Completed,48,3.1,High,1
ORD03860,CUST0246,Houston,Salads,75.65,Morning,1/18/2024,Refunded,47,1.5,Medium,0
ORD03861,CUST0067,Atlanta,Chinese,85.39,Afternoon,6/5/2024,Completed,44,3.8,High,1
ORD03862,CUST0210,Chicago,Salads,33.03,Afternoon,4/13/2024,Refunded,18,2.5,High,0
ORD03863,CUST0256,Chicago,Chinese,15.51,Afternoon,4/13/2024,Completed,31,3.7,Medium,1
ORD03864,CUST0420,Los Angeles,Desserts,68.27,Morning,12/2/2024,Refunded,19,3.4,Low,0
ORD03865,CUST0344,Dallas,Chinese,66.29,Morning,1/11/2024,Completed,74,1.2,High,1
ORD03866,CUST0140,Houston,Breakfast,71.8,Morning,3/19/2024,Completed,25,3.8,High,1
ORD03867,CUST0179,Atlanta,Sushi,40.61,Morning,8/19/2024,Refunded,61,1.9,High,0
ORD03868,CUST0271,Los Angeles,Chinese,13.46,Morning,9/8/2024,Completed,16,1.4,Medium,1
ORD03869,CUST0459,Seattle,Pizza,71.54,Afternoon,7/25/2024,Completed,46,1.6,Low,1
ORD03870,CUST0429,Seattle,Salads,81.03,Morning,11/2/2024,Completed,33,4.4,High,1
ORD03871,CUST0001,Houston,Desserts,68.13,Morning,8/29/2024,Completed,72,3.3,High,1
ORD03872,CUST0429,Atlanta,Mexican,58.49,Evening,2/4/2024,Completed,26,2.3,High,1
ORD03873,CUST0406,Chicago,Desserts,27.72,Afternoon,12/3/2024,Refunded,18,1.1,High,0
ORD03874,CUST0426,Houston,Chinese,63.1,Evening,2/29/2024,Completed,51,1.8,Medium,1
ORD03875,CUST0378,Los Angeles,Mexican,13.22,Evening,8/11/2024,Cancelled,75,1.6,High,0
ORD03876,CUST0180,Chicago,Chinese,89.87,Afternoon,11/11/2024,Completed,47,1.3,Low,1
ORD03877,CUST0084,New York,Breakfast,39.21,Morning,9/26/2024,Refunded,54,2.4,High,0
ORD03878,CUST0382,Chicago,Pizza,62.34,Afternoon,8/25/2024,Completed,38,3.2,Medium,1
ORD03879,CUST0095,Seattle,Breakfast,19.45,Afternoon,2/15/2024,Cancelled,59,3,High,0
ORD03880,CUST0363,Atlanta,Pizza,73.08,Evening,11/5/2024,Refunded,49,2.2,Low,0
ORD03881,CUST0309,Miami,Sushi,9.92,Evening,12/27/2024,Completed,34,4.4,High,1
ORD03882,CUST0235,Miami,Pizza,59.59,Afternoon,10/29/2024,Refunded,24,3,Low,0
ORD03883,CUST0176,Seattle,Salads,87.36,Late Night,5/26/2024,Completed,36,4,High,1
ORD03884,CUST0099,New York,Sushi,28.51,Morning,8/23/2024,Completed,28,2.2,High,1
ORD03885,CUST0353,Seattle,Burgers,55.72,Late Night,3/27/2024,Completed,34,2.5,Medium,1
ORD03886,CUST0439,New York,Pizza,64.61,Evening,4/4/2024,Refunded,52,2.1,High,0
ORD03887,CUST0394,Miami,Burgers,86.63,Evening,9/10/2024,Cancelled,48,2.3,High,0
ORD03888,CUST0115,Miami,Sushi,48.88,Late Night,6/13/2024,Refunded,29,1.9,High,0
ORD03889,CUST0319,New York,Chinese,18.39,Morning,10/11/2024,Cancelled,43,1.3,Medium,0
ORD03890,CUST0064,New York,Desserts,14.83,Evening,12/22/2024,Cancelled,32,2.6,Low,0
ORD03891,CUST0411,Los Angeles,Breakfast,86.16,Afternoon,10/13/2024,Completed,50,2,Low,1
ORD03892,CUST0314,Dallas,Burgers,68.59,Morning,2/13/2024,Completed,29,3.2,High,1
ORD03893,CUST0169,Seattle,Burgers,78.77,Late Night,8/31/2024,Completed,38,2.3,High,1
ORD03894,CUST0304,Dallas,Breakfast,24.54,Evening,12/9/2024,Completed,65,3.7,High,1
ORD03895,CUST0079,Chicago,Sushi,27.29,Morning,10/6/2024,Cancelled,29,4.7,Low,0
ORD03896,CUST0258,Los Angeles,Chinese,44.72,Morning,6/4/2024,Completed,55,2.9,Medium,1
ORD03897,CUST0344,Atlanta,Burgers,86.27,Afternoon,8/15/2024,Cancelled,56,4.2,Medium,0
ORD03898,CUST0126,New York,Sushi,83.03,Afternoon,6/9/2024,Cancelled,63,1.7,High,0
ORD03899,CUST0006,Seattle,Pizza,19.11,Morning,11/17/2024,Completed,59,4.5,High,1
ORD03900,CUST0458,Houston,Breakfast,71.78,Late Night,10/31/2024,Completed,56,2.4,Low,1
ORD03901,CUST0426,Seattle,Mexican,74.34,Afternoon,3/8/2024,Refunded,65,4,High,0
ORD03902,CUST0203,Houston,Salads,19.27,Late Night,9/29/2024,Completed,70,4.8,High,1
ORD03903,CUST0312,Seattle,Chinese,43.93,Morning,9/12/2024,Completed,42,4.1,Low,1
ORD03904,CUST0485,Seattle,Breakfast,54.17,Late Night,12/24/2024,Completed,40,4.3,Medium,1
ORD03905,CUST0080,Seattle,Desserts,59.67,Morning,6/17/2024,Completed,44,2.2,Medium,1
ORD03906,CUST0266,Dallas,Pizza,52.63,Late Night,7/24/2024,Completed,19,4.9,High,1
ORD03907,CUST0421,Atlanta,Sushi,17.59,Morning,9/6/2024,Completed,15,1.6,Medium,1
ORD03908,CUST0301,Houston,Chinese,23.44,Late Night,10/19/2024,Completed,62,3.2,Low,1
ORD03909,CUST0326,Los Angeles,Burgers,23.78,Evening,5/27/2024,Refunded,28,2.7,Low,0
ORD03910,CUST0497,Dallas,Breakfast,49.34,Evening,12/24/2024,Completed,69,4,Low,1
ORD03911,CUST0230,Los Angeles,Pizza,62.96,Morning,8/21/2024,Refunded,38,3.6,Medium,0
ORD03912,CUST0321,Atlanta,Salads,80.73,Late Night,8/2/2024,Refunded,34,1.9,High,0
ORD03913,CUST0230,Miami,Pizza,14.24,Morning,12/23/2024,Completed,24,1.3,High,1
ORD03914,CUST0268,Houston,Salads,12.12,Afternoon,4/7/2024,Completed,45,3.6,Low,1
ORD03915,CUST0109,Seattle,Sushi,14.03,Afternoon,8/6/2024,Completed,65,4.6,Low,1
ORD03916,CUST0127,Seattle,Breakfast,24.16,Late Night,2/2/2024,Cancelled,71,1.6,Low,0
ORD03917,CUST0235,Miami,Salads,32.56,Evening,8/5/2024,Cancelled,75,1.9,Low,0
ORD03918,CUST0466,Los Angeles,Pizza,20.54,Afternoon,8/2/2024,Cancelled,39,1.2,Medium,0
ORD03919,CUST0246,Los Angeles,Salads,79.46,Morning,3/17/2024,Completed,28,2.5,Low,1
ORD03920,CUST0396,Seattle,Pizza,74.47,Late Night,8/22/2024,Completed,27,3.5,High,1
ORD03921,CUST0188,Dallas,Sushi,15.14,Late Night,12/29/2024,Refunded,16,2.4,High,0
ORD03922,CUST0367,Dallas,Chinese,85.02,Afternoon,2/2/2024,Completed,27,1.6,Low,1
ORD03923,CUST0034,Miami,Salads,21.01,Afternoon,1/9/2024,Completed,26,4,High,1
ORD03924,CUST0100,New York,Breakfast,36.44,Morning,9/12/2024,Completed,30,3.8,Low,1
ORD03925,CUST0095,Houston,Salads,12.96,Late Night,2/19/2024,Completed,68,4.5,Medium,1
ORD03926,CUST0228,Atlanta,Chinese,20.32,Late Night,8/4/2024,Refunded,23,2.1,Low,0
ORD03927,CUST0242,Dallas,Desserts,82.09,Morning,1/29/2024,Completed,36,3.8,Low,1
ORD03928,CUST0290,New York,Sushi,41.79,Morning,4/9/2024,Completed,73,5,High,1
ORD03929,CUST0025,Dallas,Pizza,32.68,Afternoon,1/15/2024,Completed,56,2.1,Medium,1
ORD03930,CUST0053,Chicago,Sushi,77.55,Evening,8/2/2024,Refunded,73,2.2,Medium,0
ORD03931,CUST0147,Los Angeles,Mexican,68.66,Late Night,12/26/2024,Refunded,54,2.1,High,0
ORD03932,CUST0029,Seattle,Breakfast,50.09,Evening,7/11/2024,Refunded,72,3.3,High,0
ORD03933,CUST0413,Miami,Chinese,83.83,Afternoon,11/12/2024,Completed,63,3.9,Medium,1
ORD03934,CUST0298,Houston,Salads,30.4,Afternoon,8/17/2024,Refunded,32,2.8,High,0
ORD03935,CUST0246,Dallas,Breakfast,29.61,Morning,6/15/2024,Completed,24,1.2,Medium,1
ORD03936,CUST0425,Chicago,Desserts,68.16,Evening,4/9/2024,Refunded,42,2.7,Medium,0
ORD03937,CUST0255,New York,Burgers,83.04,Morning,11/7/2024,Completed,38,1.3,High,1
ORD03938,CUST0093,Dallas,Sushi,35.24,Morning,3/18/2024,Completed,41,3.4,High,1
ORD03939,CUST0119,Houston,Mexican,73.37,Late Night,1/28/2024,Completed,19,1.3,Medium,1
ORD03940,CUST0279,Seattle,Burgers,88.95,Late Night,6/30/2024,Completed,63,4.1,High,1
ORD03941,CUST0482,New York,Mexican,13.85,Afternoon,1/18/2024,Refunded,71,4.4,High,0
ORD03942,CUST0385,Houston,Sushi,21.48,Afternoon,11/16/2024,Cancelled,63,4,Low,0
ORD03943,CUST0204,Miami,Salads,56.85,Morning,5/17/2024,Completed,25,3,Low,1
ORD03944,CUST0412,Miami,Breakfast,63.57,Morning,7/5/2024,Refunded,72,2.3,High,0
ORD03945,CUST0288,Dallas,Pizza,9.12,Evening,1/2/2024,Completed,47,4.5,High,1
ORD03946,CUST0440,Seattle,Pizza,30.11,Morning,1/21/2024,Completed,21,2.5,Low,1
ORD03947,CUST0150,Los Angeles,Breakfast,65.58,Evening,10/5/2024,Completed,28,4.5,Medium,1
ORD03948,CUST0437,Dallas,Mexican,20.32,Late Night,12/23/2024,Completed,61,4.7,High,1
ORD03949,CUST0376,Atlanta,Burgers,57.77,Late Night,5/23/2024,Cancelled,35,4.2,Low,0
ORD03950,CUST0139,New York,Pizza,65.34,Morning,8/14/2024,Refunded,32,4.6,High,0
ORD03951,CUST0086,Dallas,Burgers,12.88,Late Night,4/6/2024,Refunded,21,1.1,High,0
ORD03952,CUST0303,Seattle,Sushi,68.03,Evening,6/21/2024,Refunded,75,3.3,Low,0
ORD03953,CUST0274,Houston,Salads,43.43,Afternoon,12/3/2024,Completed,58,1.2,High,1
ORD03954,CUST0228,Seattle,Salads,37.42,Morning,9/29/2024,Refunded,15,3,Medium,0
ORD03955,CUST0497,Chicago,Burgers,31.18,Late Night,10/2/2024,Completed,67,3.8,Medium,1
ORD03956,CUST0174,New York,Chinese,40.95,Morning,2/10/2024,Completed,28,1.7,Medium,1
ORD03957,CUST0143,Atlanta,Breakfast,33.29,Evening,4/9/2024,Completed,63,3.4,Medium,1
ORD03958,CUST0019,New York,Sushi,35.65,Evening,5/22/2024,Refunded,23,4.5,Medium,0
ORD03959,CUST0417,Seattle,Chinese,47.43,Morning,6/11/2024,Completed,56,2.6,Medium,1
ORD03960,CUST0191,Los Angeles,Salads,37.46,Late Night,3/25/2024,Completed,21,4.3,Medium,1
ORD03961,CUST0119,Los Angeles,Sushi,17.68,Afternoon,2/17/2024,Completed,33,2.3,Medium,1
ORD03962,CUST0009,Dallas,Desserts,57.31,Evening,8/29/2024,Completed,73,3,Low,1
ORD03963,CUST0284,Houston,Salads,40.19,Evening,3/11/2024,Completed,26,2.7,High,1
ORD03964,CUST0451,Dallas,Chinese,50.22,Late Night,4/27/2024,Completed,30,4.6,Medium,1
ORD03965,CUST0320,Los Angeles,Salads,32.91,Late Night,7/28/2024,Completed,60,4.2,Medium,1
ORD03966,CUST0458,Chicago,Mexican,27.3,Late Night,4/14/2024,Completed,24,2.5,Medium,1
ORD03967,CUST0444,Los Angeles,Sushi,16.75,Late Night,10/13/2024,Completed,27,1.7,Medium,1
ORD03968,CUST0152,Seattle,Salads,35.54,Afternoon,10/30/2024,Completed,41,3,Low,1
ORD03969,CUST0153,Seattle,Breakfast,88.06,Late Night,9/3/2024,Completed,39,1.4,Medium,1
ORD03970,CUST0137,Houston,Desserts,48.81,Morning,1/20/2024,Refunded,26,3.3,High,0
ORD03971,CUST0410,New York,Breakfast,39.08,Evening,11/8/2024,Completed,34,2.2,Medium,1
ORD03972,CUST0354,Los Angeles,Pizza,22.75,Late Night,6/16/2024,Completed,24,1,Medium,1
ORD03973,CUST0419,Chicago,Sushi,54.56,Morning,7/17/2024,Completed,33,2.7,Low,1
ORD03974,CUST0147,Dallas,Salads,63.04,Late Night,11/25/2024,Refunded,65,2.9,Medium,0
ORD03975,CUST0037,Dallas,Mexican,20.32,Afternoon,6/25/2024,Completed,36,1.4,High,1
ORD03976,CUST0123,Chicago,Pizza,14.2,Afternoon,11/9/2024,Completed,71,3.5,Low,1
ORD03977,CUST0228,Miami,Pizza,83.52,Evening,6/14/2024,Completed,29,2.7,Low,1
ORD03978,CUST0240,Los Angeles,Pizza,57.98,Afternoon,3/5/2024,Completed,55,1.3,High,1
ORD03979,CUST0173,New York,Breakfast,49.46,Afternoon,2/7/2024,Refunded,19,3,High,0
ORD03980,CUST0179,Chicago,Mexican,84.66,Afternoon,2/7/2024,Completed,39,3.9,Medium,1
ORD03981,CUST0368,Los Angeles,Desserts,48.02,Evening,8/31/2024,Completed,28,4.2,High,1
ORD03982,CUST0152,Chicago,Pizza,55.78,Morning,4/26/2024,Cancelled,32,3,Medium,0
ORD03983,CUST0183,New York,Pizza,28.89,Late Night,8/8/2024,Refunded,61,4.2,High,0
ORD03984,CUST0361,New York,Pizza,31.32,Afternoon,3/20/2024,Completed,22,3.3,Medium,1
ORD03985,CUST0440,Dallas,Pizza,58.38,Late Night,10/31/2024,Completed,51,2.9,Medium,1
ORD03986,CUST0128,Miami,Mexican,74.96,Morning,11/13/2024,Completed,68,1.2,High,1
ORD03987,CUST0362,Miami,Pizza,36.82,Evening,1/13/2024,Refunded,22,4.7,High,0
ORD03988,CUST0067,Miami,Desserts,13.96,Evening,9/3/2024,Completed,31,1.9,Medium,1
ORD03989,CUST0162,Los Angeles,Mexican,58.34,Morning,1/1/2024,Completed,37,3.8,Low,1
ORD03990,CUST0231,New York,Mexican,89.14,Evening,9/9/2024,Completed,41,3,High,1
ORD03991,CUST0204,Chicago,Sushi,66.4,Evening,9/29/2024,Completed,48,1.6,High,1
ORD03992,CUST0206,Los Angeles,Chinese,11.25,Evening,6/16/2024,Completed,55,4.2,High,1
ORD03993,CUST0040,Miami,Breakfast,72.59,Late Night,10/24/2024,Completed,75,2.6,Low,1
ORD03994,CUST0083,Dallas,Sushi,83.08,Evening,8/15/2024,Completed,60,1.9,High,1
ORD03995,CUST0293,Chicago,Desserts,15.65,Late Night,6/28/2024,Refunded,52,1.9,High,0
ORD03996,CUST0243,Dallas,Breakfast,44.99,Late Night,3/25/2024,Refunded,56,3.5,Low,0
ORD03997,CUST0247,New York,Burgers,21.98,Afternoon,1/14/2024,Completed,15,1.6,Medium,1
ORD03998,CUST0182,Chicago,Mexican,53.52,Afternoon,1/14/2024,Cancelled,61,1.1,Low,0
ORD03999,CUST0388,Miami,Mexican,30.08,Afternoon,12/16/2024,Cancelled,24,2.8,Medium,0
ORD04000,CUST0344,Houston,Breakfast,41.18,Late Night,4/20/2024,Cancelled,59,2.4,Medium,0
ORD04001,CUST0347,New York,Pizza,18.07,Late Night,12/21/2024,Completed,27,3.2,Medium,1
ORD04002,CUST0392,Miami,Chinese,17.19,Afternoon,10/6/2024,Completed,51,1.1,Low,1
ORD04003,CUST0289,New York,Breakfast,14.28,Morning,12/30/2024,Completed,57,4.9,Low,1
ORD04004,CUST0348,Chicago,Desserts,39.15,Evening,4/9/2024,Completed,34,4.7,Low,1
ORD04005,CUST0221,Atlanta,Salads,31.5,Evening,9/7/2024,Completed,43,2.8,Medium,1
ORD04006,CUST0036,Miami,Breakfast,44.29,Evening,6/7/2024,Refunded,19,2.1,Medium,0
ORD04007,CUST0462,Miami,Mexican,22.14,Late Night,9/30/2024,Refunded,59,3,Medium,0
ORD04008,CUST0257,Los Angeles,Burgers,52.3,Morning,2/5/2024,Cancelled,31,2.3,Low,0
ORD04009,CUST0053,Miami,Breakfast,72.53,Evening,3/27/2024,Completed,19,2.6,Medium,1
ORD04010,CUST0479,Houston,Desserts,38.55,Morning,2/25/2024,Completed,56,2.6,High,1
ORD04011,CUST0054,Chicago,Breakfast,13.94,Late Night,4/28/2024,Refunded,63,2.5,Medium,0
ORD04012,CUST0203,Dallas,Desserts,41.9,Afternoon,10/6/2024,Completed,53,2.6,Low,1
ORD04013,CUST0479,Los Angeles,Chinese,26.65,Morning,8/1/2024,Completed,43,4.9,Medium,1
ORD04014,CUST0094,Houston,Mexican,79.65,Afternoon,11/30/2024,Completed,71,3.3,Medium,1
ORD04015,CUST0322,Chicago,Breakfast,56.52,Late Night,8/26/2024,Completed,49,2.8,High,1
ORD04016,CUST0051,Dallas,Desserts,36.71,Afternoon,5/7/2024,Completed,21,2.7,High,1
ORD04017,CUST0147,Los Angeles,Breakfast,45.81,Afternoon,12/5/2024,Completed,15,2,Medium,1
ORD04018,CUST0484,Atlanta,Pizza,10.27,Afternoon,4/10/2024,Completed,66,3.2,Medium,1
ORD04019,CUST0396,Dallas,Sushi,84.68,Late Night,1/18/2024,Cancelled,29,4,Low,0
ORD04020,CUST0075,Chicago,Salads,28.67,Afternoon,11/11/2024,Cancelled,38,3.2,High,0
ORD04021,CUST0378,Chicago,Mexican,55.03,Late Night,12/4/2024,Completed,45,3.9,Medium,1
ORD04022,CUST0299,Miami,Salads,50.25,Afternoon,5/3/2024,Completed,33,4.7,High,1
ORD04023,CUST0279,Seattle,Chinese,63.98,Evening,5/29/2024,Completed,47,2.3,Medium,1
ORD04024,CUST0271,Miami,Desserts,87.76,Evening,12/22/2024,Refunded,58,4.4,High,0
ORD04025,CUST0263,Dallas,Chinese,20.31,Morning,12/10/2024,Completed,70,2.9,High,1
ORD04026,CUST0413,Miami,Pizza,50.55,Morning,6/27/2024,Completed,57,3.6,Low,1
ORD04027,CUST0497,Chicago,Breakfast,66.73,Evening,9/23/2024,Refunded,15,4.8,Medium,0
ORD04028,CUST0044,Los Angeles,Pizza,68.44,Late Night,10/8/2024,Completed,63,1.2,High,1
ORD04029,CUST0095,Seattle,Sushi,32.2,Afternoon,8/20/2024,Refunded,31,4.8,High,0
ORD04030,CUST0339,Atlanta,Chinese,49.67,Afternoon,3/25/2024,Cancelled,29,3.3,Medium,0
ORD04031,CUST0188,Chicago,Breakfast,46.57,Late Night,2/29/2024,Refunded,43,2.4,Medium,0
ORD04032,CUST0431,New York,Sushi,16.53,Afternoon,6/23/2024,Completed,58,3.5,Medium,1
ORD04033,CUST0266,Seattle,Pizza,67.71,Morning,9/20/2024,Refunded,31,3,Low,0
ORD04034,CUST0385,Miami,Pizza,86.72,Late Night,8/6/2024,Cancelled,24,1.8,High,0
ORD04035,CUST0281,Houston,Sushi,75.7,Morning,1/5/2024,Completed,39,3,High,1
ORD04036,CUST0348,Chicago,Sushi,23.47,Afternoon,6/22/2024,Completed,71,1.6,High,1
ORD04037,CUST0099,Chicago,Desserts,12.66,Late Night,10/20/2024,Refunded,75,2,Low,0
